 freq,	    tau,          Transmission
    4.58300E+02,   9.29615E-01,   3.94706E-01
    4.58400E+02,   9.22350E-01,   3.97584E-01
    4.58500E+02,   9.15446E-01,   4.00338E-01
    4.58600E+02,   9.08847E-01,   4.02989E-01
    4.58700E+02,   9.02512E-01,   4.05550E-01
    4.58800E+02,   8.96440E-01,   4.08019E-01
    4.58900E+02,   8.90558E-01,   4.10427E-01
    4.59000E+02,   8.84944E-01,   4.12737E-01
    4.59100E+02,   8.79532E-01,   4.14977E-01
    4.59200E+02,   8.74334E-01,   4.17140E-01
    4.59300E+02,   8.69354E-01,   4.19222E-01
    4.59400E+02,   8.64753E-01,   4.21156E-01
    4.59500E+02,   8.61178E-01,   4.22664E-01
    4.59600E+02,   8.55608E-01,   4.25025E-01
    4.59700E+02,   8.51126E-01,   4.26934E-01
    4.59800E+02,   8.46922E-01,   4.28732E-01
    4.59900E+02,   8.42928E-01,   4.30448E-01
    4.60000E+02,   8.38998E-01,   4.32143E-01
    4.60100E+02,   8.35475E-01,   4.33668E-01
    4.60200E+02,   8.33189E-01,   4.34661E-01
    4.60300E+02,   8.30500E-01,   4.35832E-01
    4.60400E+02,   8.25083E-01,   4.38199E-01
    4.60500E+02,   8.21546E-01,   4.39751E-01
    4.60600E+02,   8.18409E-01,   4.41133E-01
    4.60700E+02,   8.15915E-01,   4.42234E-01
    4.60800E+02,   8.12640E-01,   4.43685E-01
    4.60900E+02,   8.10021E-01,   4.44849E-01
    4.61000E+02,   8.07402E-01,   4.46016E-01
    4.61100E+02,   8.04875E-01,   4.47144E-01
    4.61200E+02,   8.02651E-01,   4.48139E-01
    4.61300E+02,   8.00502E-01,   4.49103E-01
    4.61400E+02,   7.98564E-01,   4.49975E-01
    4.61500E+02,   7.96891E-01,   4.50728E-01
    4.61600E+02,   7.96179E-01,   4.51049E-01
    4.61700E+02,   7.94243E-01,   4.51923E-01
    4.61800E+02,   7.93377E-01,   4.52315E-01
    4.61900E+02,   7.93115E-01,   4.52433E-01
    4.62000E+02,   7.94045E-01,   4.52013E-01
    4.62100E+02,   7.97578E-01,   4.50419E-01
    4.62200E+02,   8.07984E-01,   4.45756E-01
    4.62300E+02,   8.49637E-01,   4.27570E-01
    4.62400E+02,   8.94678E-01,   4.08739E-01
    4.62500E+02,   8.13153E-01,   4.43458E-01
    4.62600E+02,   7.98487E-01,   4.50009E-01
    4.62700E+02,   7.93801E-01,   4.52123E-01
    4.62800E+02,   7.94392E-01,   4.51856E-01
    4.62900E+02,   7.99395E-01,   4.49601E-01
    4.63000E+02,   8.13390E-01,   4.43352E-01
    4.63100E+02,   8.63062E-01,   4.21869E-01
    4.63200E+02,   1.12617E+00,   3.24272E-01
    4.63300E+02,   8.53403E-01,   4.25963E-01
    4.63400E+02,   8.10786E-01,   4.44509E-01
    4.63500E+02,   7.98535E-01,   4.49988E-01
    4.63600E+02,   7.94009E-01,   4.52029E-01
    4.63700E+02,   7.95405E-01,   4.51398E-01
    4.63800E+02,   8.00527E-01,   4.49092E-01
    4.63900E+02,   7.92985E-01,   4.52492E-01
    4.64000E+02,   7.95547E-01,   4.51334E-01
    4.64100E+02,   8.50897E-01,   4.27032E-01
    4.64200E+02,   7.93789E-01,   4.52128E-01
    4.64300E+02,   7.83424E-01,   4.56839E-01
    4.64400E+02,   7.80231E-01,   4.58300E-01
    4.64500E+02,   7.78036E-01,   4.59307E-01
    4.64600E+02,   7.77124E-01,   4.59727E-01
    4.64700E+02,   7.77223E-01,   4.59681E-01
    4.64800E+02,   7.76713E-01,   4.59915E-01
    4.64900E+02,   7.76989E-01,   4.59788E-01
    4.65000E+02,   7.78099E-01,   4.59278E-01
    4.65100E+02,   7.79369E-01,   4.58695E-01
    4.65200E+02,   7.84956E-01,   4.56140E-01
    4.65300E+02,   7.81470E-01,   4.57732E-01
    4.65400E+02,   7.82995E-01,   4.57035E-01
    4.65500E+02,   7.81817E-01,   4.57574E-01
    4.65600E+02,   7.83269E-01,   4.56910E-01
    4.65700E+02,   7.84006E-01,   4.56573E-01
    4.65800E+02,   7.85718E-01,   4.55792E-01
    4.65900E+02,   7.88014E-01,   4.54747E-01
    4.66000E+02,   7.91899E-01,   4.52984E-01
    4.66100E+02,   7.94080E-01,   4.51997E-01
    4.66200E+02,   7.98126E-01,   4.50172E-01
    4.66300E+02,   8.04327E-01,   4.47389E-01
    4.66400E+02,   8.15000E-01,   4.42639E-01
    4.66500E+02,   8.39396E-01,   4.31971E-01
    4.66600E+02,   9.43052E-01,   3.89438E-01
    4.66700E+02,   9.10502E-01,   4.02322E-01
    4.66800E+02,   8.44183E-01,   4.29909E-01
    4.66900E+02,   8.30111E-01,   4.36001E-01
    4.67000E+02,   8.27658E-01,   4.37072E-01
    4.67100E+02,   8.28479E-01,   4.36713E-01
    4.67200E+02,   8.32105E-01,   4.35132E-01
    4.67300E+02,   8.36835E-01,   4.33079E-01
    4.67400E+02,   8.43931E-01,   4.30017E-01
    4.67500E+02,   8.51667E-01,   4.26703E-01
    4.67600E+02,   8.63490E-01,   4.21688E-01
    4.67700E+02,   8.81599E-01,   4.14120E-01
    4.67800E+02,   9.18253E-01,   3.99216E-01
    4.67900E+02,   1.03804E+00,   3.54148E-01
    4.68000E+02,   1.18415E+00,   3.06006E-01
    4.68100E+02,   9.68772E-01,   3.79549E-01
    4.68200E+02,   9.43888E-01,   3.89112E-01
    4.68300E+02,   9.66032E-01,   3.80590E-01
    4.68400E+02,   1.21675E+00,   2.96191E-01
    4.68500E+02,   9.76083E-01,   3.76784E-01
    4.68600E+02,   9.59122E-01,   3.83229E-01
    4.68700E+02,   9.63237E-01,   3.81655E-01
    4.68800E+02,   9.74989E-01,   3.77196E-01
    4.68900E+02,   9.94126E-01,   3.70047E-01
    4.69000E+02,   1.02709E+00,   3.58046E-01
    4.69100E+02,   1.18340E+00,   3.06237E-01
    4.69200E+02,   1.08065E+00,   3.39375E-01
    4.69300E+02,   1.13147E+00,   3.22560E-01
    4.69400E+02,   1.15021E+00,   3.16569E-01
    4.69500E+02,   1.26046E+00,   2.83523E-01
    4.69600E+02,   1.17025E+00,   3.10291E-01
    4.69700E+02,   1.18621E+00,   3.05378E-01
    4.69800E+02,   1.22755E+00,   2.93008E-01
    4.69900E+02,   1.32841E+00,   2.64899E-01
    4.70000E+02,   1.37809E+00,   2.52061E-01
    4.70100E+02,   1.33465E+00,   2.63250E-01
    4.70200E+02,   1.35761E+00,   2.57274E-01
    4.70300E+02,   1.39371E+00,   2.48152E-01
    4.70400E+02,   1.43488E+00,   2.38145E-01
    4.70500E+02,   1.47689E+00,   2.28346E-01
    4.70600E+02,   1.51800E+00,   2.19150E-01
    4.70700E+02,   1.55770E+00,   2.10621E-01
    4.70800E+02,   1.59810E+00,   2.02281E-01
    4.70900E+02,   1.65993E+00,   1.90153E-01
    4.71000E+02,   1.92173E+00,   1.46354E-01
    4.71100E+02,   1.64679E+00,   1.92667E-01
    4.71200E+02,   1.59764E+00,   2.02374E-01
    4.71300E+02,   1.57268E+00,   2.07489E-01
    4.71400E+02,   1.54726E+00,   2.12831E-01
    4.71500E+02,   1.52749E+00,   2.17080E-01
    4.71600E+02,   1.51105E+00,   2.20677E-01
    4.71700E+02,   1.49825E+00,   2.23521E-01
    4.71800E+02,   1.48982E+00,   2.25414E-01
    4.71900E+02,   1.48631E+00,   2.26207E-01
    4.72000E+02,   1.48707E+00,   2.26034E-01
    4.72100E+02,   1.49398E+00,   2.24476E-01
    4.72200E+02,   1.51067E+00,   2.20762E-01
    4.72300E+02,   1.58228E+00,   2.05506E-01
    4.72400E+02,   1.54781E+00,   2.12714E-01
    4.72500E+02,   1.57074E+00,   2.07892E-01
    4.72600E+02,   1.60672E+00,   2.00544E-01
    4.72700E+02,   1.65707E+00,   1.90696E-01
    4.72800E+02,   1.74530E+00,   1.74593E-01
    4.72900E+02,   2.19340E+00,   1.11537E-01
    4.73000E+02,   1.85323E+00,   1.56730E-01
    4.73100E+02,   1.88048E+00,   1.52518E-01
    4.73200E+02,   1.92657E+00,   1.45646E-01
    4.73300E+02,   1.99825E+00,   1.35572E-01
    4.73400E+02,   2.08293E+00,   1.24565E-01
    4.73500E+02,   2.17832E+00,   1.13231E-01
    4.73600E+02,   2.28406E+00,   1.01870E-01
    4.73700E+02,   2.39925E+00,   9.07857E-02
    4.73800E+02,   2.52364E+00,   8.01674E-02
    4.73900E+02,   2.65621E+00,   7.02141E-02
    4.74000E+02,   2.79522E+00,   6.11012E-02
    4.74100E+02,   2.93971E+00,   5.28811E-02
    4.74200E+02,   3.08417E+00,   4.57678E-02
    4.74300E+02,   3.21269E+00,   4.02483E-02
    4.74400E+02,   3.33293E+00,   3.56885E-02
    4.74500E+02,   3.43199E+00,   3.23227E-02
    4.74600E+02,   3.49975E+00,   3.02048E-02
    4.74700E+02,   3.52364E+00,   2.94919E-02
    4.74800E+02,   3.49377E+00,   3.03862E-02
    4.74900E+02,   3.41277E+00,   3.29498E-02
    4.75000E+02,   3.30623E+00,   3.66540E-02
    4.75100E+02,   3.18016E+00,   4.15789E-02
    4.75200E+02,   3.04236E+00,   4.77222E-02
    4.75300E+02,   2.89902E+00,   5.50770E-02
    4.75400E+02,   2.75587E+00,   6.35538E-02
    4.75500E+02,   2.61699E+00,   7.30223E-02
    4.75600E+02,   2.48547E+00,   8.32865E-02
    4.75700E+02,   2.36432E+00,   9.40134E-02
    4.75800E+02,   2.25795E+00,   1.04565E-01
    4.75900E+02,   2.18373E+00,   1.12621E-01
    4.76000E+02,   2.30631E+00,   9.96280E-02
    4.76100E+02,   2.02815E+00,   1.31579E-01
    4.76200E+02,   1.87817E+00,   1.52870E-01
    4.76300E+02,   1.78217E+00,   1.68272E-01
    4.76400E+02,   1.70394E+00,   1.81966E-01
    4.76500E+02,   1.63581E+00,   1.94794E-01
    4.76600E+02,   1.57739E+00,   2.06514E-01
    4.76700E+02,   1.51984E+00,   2.18748E-01
    4.76800E+02,   1.46991E+00,   2.29946E-01
    4.76900E+02,   1.42483E+00,   2.40549E-01
    4.77000E+02,   1.38395E+00,   2.50587E-01
    4.77100E+02,   1.34689E+00,   2.60049E-01
    4.77200E+02,   1.31313E+00,   2.68978E-01
    4.77300E+02,   1.28302E+00,   2.77200E-01
    4.77400E+02,   1.25435E+00,   2.85260E-01
    4.77500E+02,   1.22846E+00,   2.92744E-01
    4.77600E+02,   1.20521E+00,   2.99630E-01
    4.77700E+02,   1.18462E+00,   3.05861E-01
    4.77800E+02,   1.16331E+00,   3.12451E-01
    4.77900E+02,   1.14468E+00,   3.18325E-01
    4.78000E+02,   1.12788E+00,   3.23719E-01
    4.78100E+02,   1.11284E+00,   3.28624E-01
    4.78200E+02,   1.10344E+00,   3.31729E-01
    4.78300E+02,   1.08661E+00,   3.37359E-01
    4.78400E+02,   1.07363E+00,   3.41766E-01
    4.78500E+02,   1.06263E+00,   3.45546E-01
    4.78600E+02,   1.05265E+00,   3.49013E-01
    4.78700E+02,   1.04341E+00,   3.52250E-01
    4.78800E+02,   1.03555E+00,   3.55032E-01
    4.78900E+02,   1.02796E+00,   3.57736E-01
    4.79000E+02,   1.02106E+00,   3.60213E-01
    4.79100E+02,   1.01553E+00,   3.62210E-01
    4.79200E+02,   1.01228E+00,   3.63389E-01
    4.79300E+02,   1.01241E+00,   3.63342E-01
    4.79400E+02,   1.04647E+00,   3.51174E-01
    4.79500E+02,   1.00872E+00,   3.64686E-01
    4.79600E+02,   1.00671E+00,   3.65419E-01
    4.79700E+02,   9.97859E-01,   3.68668E-01
    4.79800E+02,   9.92999E-01,   3.70464E-01
    4.79900E+02,   9.95173E-01,   3.69659E-01
    4.80000E+02,   1.02098E+00,   3.60240E-01
    4.80100E+02,   1.02101E+00,   3.60231E-01
    4.80200E+02,   1.09191E+00,   3.35574E-01
    4.80300E+02,   1.00652E+00,   3.65488E-01
    4.80400E+02,   9.98841E-01,   3.68306E-01
    4.80500E+02,   1.00719E+00,   3.65245E-01
    4.80600E+02,   1.04376E+00,   3.52128E-01
    4.80700E+02,   1.29685E+00,   2.73392E-01
    4.80800E+02,   1.07966E+00,   3.39712E-01
    4.80900E+02,   1.02284E+00,   3.59572E-01
    4.81000E+02,   1.01727E+00,   3.61581E-01
    4.81100E+02,   1.04606E+00,   3.51318E-01
    4.81200E+02,   1.33367E+00,   2.63508E-01
    4.81300E+02,   1.05416E+00,   3.48484E-01
    4.81400E+02,   1.04062E+00,   3.53237E-01
    4.81500E+02,   1.08629E+00,   3.37468E-01
    4.81600E+02,   1.43896E+00,   2.37175E-01
    4.81700E+02,   1.14176E+00,   3.19255E-01
    4.81800E+02,   1.04285E+00,   3.52449E-01
    4.81900E+02,   1.01554E+00,   3.62208E-01
    4.82000E+02,   1.00525E+00,   3.65954E-01
    4.82100E+02,   1.00139E+00,   3.67369E-01
    4.82200E+02,   1.00060E+00,   3.67659E-01
    4.82300E+02,   1.00163E+00,   3.67279E-01
    4.82400E+02,   1.00385E+00,   3.66467E-01
    4.82500E+02,   1.00714E+00,   3.65263E-01
    4.82600E+02,   1.01094E+00,   3.63878E-01
    4.82700E+02,   1.01530E+00,   3.62293E-01
    4.82800E+02,   1.02031E+00,   3.60485E-01
    4.82900E+02,   1.02571E+00,   3.58540E-01
    4.83000E+02,   1.03182E+00,   3.56359E-01
    4.83100E+02,   1.03856E+00,   3.53963E-01
    4.83200E+02,   1.04598E+00,   3.51346E-01
    4.83300E+02,   1.05422E+00,   3.48465E-01
    4.83400E+02,   1.06352E+00,   3.45239E-01
    4.83500E+02,   1.07575E+00,   3.41043E-01
    4.83600E+02,   1.08532E+00,   3.37794E-01
    4.83700E+02,   1.09404E+00,   3.34862E-01
    4.83800E+02,   1.10560E+00,   3.31013E-01
    4.83900E+02,   1.11851E+00,   3.26765E-01
    4.84000E+02,   1.13266E+00,   3.22174E-01
    4.84100E+02,   1.14813E+00,   3.17230E-01
    4.84200E+02,   1.16510E+00,   3.11891E-01
    4.84300E+02,   1.18396E+00,   3.06063E-01
    4.84400E+02,   1.20881E+00,   2.98553E-01
    4.84500E+02,   1.22670E+00,   2.93258E-01
    4.84600E+02,   1.25201E+00,   2.85928E-01
    4.84700E+02,   1.27720E+00,   2.78816E-01
    4.84800E+02,   1.30605E+00,   2.70888E-01
    4.84900E+02,   1.33862E+00,   2.62207E-01
    4.85000E+02,   1.37512E+00,   2.52810E-01
    4.85100E+02,   1.41659E+00,   2.42540E-01
    4.85200E+02,   1.46098E+00,   2.32009E-01
    4.85300E+02,   1.51201E+00,   2.20466E-01
    4.85400E+02,   1.56982E+00,   2.08083E-01
    4.85500E+02,   1.63549E+00,   1.94858E-01
    4.85600E+02,   1.71086E+00,   1.80711E-01
    4.85700E+02,   1.79644E+00,   1.65888E-01
    4.85800E+02,   1.89579E+00,   1.50200E-01
    4.85900E+02,   2.01205E+00,   1.33715E-01
    4.86000E+02,   2.14662E+00,   1.16878E-01
    4.86100E+02,   2.30906E+00,   9.93551E-02
    4.86200E+02,   2.49502E+00,   8.24948E-02
    4.86300E+02,   2.72095E+00,   6.58123E-02
    4.86400E+02,   2.99497E+00,   5.00383E-02
    4.86500E+02,   3.33152E+00,   3.57387E-02
    4.86600E+02,   3.75066E+00,   2.35023E-02
    4.86700E+02,   4.28273E+00,   1.38049E-02
    4.86800E+02,   4.97483E+00,   6.90970E-03
    4.86900E+02,   5.90799E+00,   2.71765E-03
    4.87000E+02,   7.24003E+00,   7.17293E-04
    4.87100E+02,   9.35270E+00,   8.67313E-05
    4.87200E+02,   1.38136E+01,   1.00192E-06
    4.87300E+02,   1.38601E+01,   9.56406E-07
    4.87400E+02,   9.52092E+00,   7.33022E-05
    4.87500E+02,   7.36823E+00,   6.30986E-04
    4.87600E+02,   6.06408E+00,   2.32489E-03
    4.87700E+02,   5.16839E+00,   5.69374E-03
    4.87800E+02,   4.51469E+00,   1.09470E-02
    4.87900E+02,   4.02121E+00,   1.79312E-02
    4.88000E+02,   3.63918E+00,   2.62739E-02
    4.88100E+02,   3.33734E+00,   3.55315E-02
    4.88200E+02,   3.09501E+00,   4.52745E-02
    4.88300E+02,   2.89678E+00,   5.52009E-02
    4.88400E+02,   2.73106E+00,   6.51500E-02
    4.88500E+02,   2.58854E+00,   7.51297E-02
    4.88600E+02,   2.46213E+00,   8.52532E-02
    4.88700E+02,   2.34902E+00,   9.54626E-02
    4.88800E+02,   2.24682E+00,   1.05735E-01
    4.88900E+02,   2.15398E+00,   1.16022E-01
    4.89000E+02,   2.06887E+00,   1.26329E-01
    4.89100E+02,   1.99081E+00,   1.36584E-01
    4.89200E+02,   1.92231E+00,   1.46269E-01
    4.89300E+02,   1.85342E+00,   1.56701E-01
    4.89400E+02,   1.79569E+00,   1.66013E-01
    4.89500E+02,   1.76495E+00,   1.71195E-01
    4.89600E+02,   1.69979E+00,   1.82722E-01
    4.89700E+02,   1.63659E+00,   1.94642E-01
    4.89800E+02,   1.58906E+00,   2.04117E-01
    4.89900E+02,   1.54805E+00,   2.12662E-01
    4.90000E+02,   1.51066E+00,   2.20765E-01
    4.90100E+02,   1.47691E+00,   2.28342E-01
    4.90200E+02,   1.44665E+00,   2.35357E-01
    4.90300E+02,   1.41916E+00,   2.41918E-01
    4.90400E+02,   1.39573E+00,   2.47653E-01
    4.90500E+02,   1.37152E+00,   2.53722E-01
    4.90600E+02,   1.35031E+00,   2.59160E-01
    4.90700E+02,   1.33076E+00,   2.64278E-01
    4.90800E+02,   1.31285E+00,   2.69052E-01
    4.90900E+02,   1.29640E+00,   2.73516E-01
    4.91000E+02,   1.28123E+00,   2.77697E-01
    4.91100E+02,   1.26700E+00,   2.81676E-01
    4.91200E+02,   1.25396E+00,   2.85372E-01
    4.91300E+02,   1.24216E+00,   2.88760E-01
    4.91400E+02,   1.23141E+00,   2.91881E-01
    4.91500E+02,   1.22166E+00,   2.94739E-01
    4.91600E+02,   1.21340E+00,   2.97186E-01
    4.91700E+02,   1.20557E+00,   2.99522E-01
    4.91800E+02,   1.20038E+00,   3.01080E-01
    4.91900E+02,   1.20630E+00,   2.99303E-01
    4.92000E+02,   1.20064E+00,   3.01002E-01
    4.92100E+02,   1.18106E+00,   3.06953E-01
    4.92200E+02,   1.17308E+00,   3.09414E-01
    4.92300E+02,   1.16719E+00,   3.11240E-01
    4.92400E+02,   1.16218E+00,   3.12802E-01
    4.92500E+02,   1.15772E+00,   3.14200E-01
    4.92600E+02,   1.15379E+00,   3.15439E-01
    4.92700E+02,   1.15037E+00,   3.16520E-01
    4.92800E+02,   1.14734E+00,   3.17480E-01
    4.92900E+02,   1.14466E+00,   3.18332E-01
    4.93000E+02,   1.14229E+00,   3.19088E-01
    4.93100E+02,   1.14022E+00,   3.19749E-01
    4.93200E+02,   1.13842E+00,   3.20325E-01
    4.93300E+02,   1.13692E+00,   3.20805E-01
    4.93400E+02,   1.13640E+00,   3.20974E-01
    4.93500E+02,   1.13454E+00,   3.21570E-01
    4.93600E+02,   1.13350E+00,   3.21905E-01
    4.93700E+02,   1.13278E+00,   3.22137E-01
    4.93800E+02,   1.13219E+00,   3.22326E-01
    4.93900E+02,   1.13186E+00,   3.22432E-01
    4.94000E+02,   1.13162E+00,   3.22511E-01
    4.94100E+02,   1.13156E+00,   3.22529E-01
    4.94200E+02,   1.13167E+00,   3.22494E-01
    4.94300E+02,   1.13195E+00,   3.22405E-01
    4.94400E+02,   1.13237E+00,   3.22269E-01
    4.94500E+02,   1.13298E+00,   3.22071E-01
    4.94600E+02,   1.13399E+00,   3.21748E-01
    4.94700E+02,   1.13963E+00,   3.19938E-01
    4.94800E+02,   1.13570E+00,   3.21196E-01
    4.94900E+02,   1.13653E+00,   3.20931E-01
    4.95000E+02,   1.13759E+00,   3.20589E-01
    4.95100E+02,   1.13884E+00,   3.20191E-01
    4.95200E+02,   1.14032E+00,   3.19717E-01
    4.95300E+02,   1.14200E+00,   3.19179E-01
    4.95400E+02,   1.14397E+00,   3.18552E-01
    4.95500E+02,   1.14622E+00,   3.17837E-01
    4.95600E+02,   1.14883E+00,   3.17007E-01
    4.95700E+02,   1.15234E+00,   3.15896E-01
    4.95800E+02,   1.15689E+00,   3.14463E-01
    4.95900E+02,   1.16319E+00,   3.12489E-01
    4.96000E+02,   1.18103E+00,   3.06961E-01
    4.96100E+02,   1.19840E+00,   3.01677E-01
    4.96200E+02,   1.29595E+00,   2.73639E-01
    4.96300E+02,   1.31830E+00,   2.67589E-01
    4.96400E+02,   1.20771E+00,   2.98880E-01
    4.96500E+02,   1.18581E+00,   3.05500E-01
    4.96600E+02,   1.17950E+00,   3.07433E-01
    4.96700E+02,   1.17877E+00,   3.07657E-01
    4.96800E+02,   1.18167E+00,   3.06768E-01
    4.96900E+02,   1.18974E+00,   3.04301E-01
    4.97000E+02,   1.21486E+00,   2.96751E-01
    4.97100E+02,   1.43296E+00,   2.38603E-01
    4.97200E+02,   1.21659E+00,   2.96237E-01
    4.97300E+02,   1.19641E+00,   3.02276E-01
    4.97400E+02,   1.19171E+00,   3.03701E-01
    4.97500E+02,   1.19145E+00,   3.03781E-01
    4.97600E+02,   1.19268E+00,   3.03408E-01
    4.97700E+02,   1.19575E+00,   3.02476E-01
    4.97800E+02,   1.20020E+00,   3.01133E-01
    4.97900E+02,   1.21271E+00,   2.97389E-01
    4.98000E+02,   1.23522E+00,   2.90770E-01
    4.98100E+02,   1.21131E+00,   2.97808E-01
    4.98200E+02,   1.21033E+00,   2.98100E-01
    4.98300E+02,   1.21306E+00,   2.97286E-01
    4.98400E+02,   1.21812E+00,   2.95784E-01
    4.98500E+02,   1.22783E+00,   2.92929E-01
    4.98600E+02,   1.24495E+00,   2.87955E-01
    4.98700E+02,   1.32049E+00,   2.67004E-01
    4.98800E+02,   1.31421E+00,   2.68688E-01
    4.98900E+02,   1.25190E+00,   2.85960E-01
    4.99000E+02,   1.23995E+00,   2.89398E-01
    4.99100E+02,   1.23729E+00,   2.90169E-01
    4.99200E+02,   1.23752E+00,   2.90104E-01
    4.99300E+02,   1.23910E+00,   2.89643E-01
    4.99400E+02,   1.24135E+00,   2.88994E-01
    4.99500E+02,   1.24396E+00,   2.88241E-01
    4.99600E+02,   1.24691E+00,   2.87391E-01
    4.99700E+02,   1.25007E+00,   2.86485E-01
    4.99800E+02,   1.25349E+00,   2.85507E-01
    4.99900E+02,   1.25704E+00,   2.84496E-01
    5.00000E+02,   1.26162E+00,   2.83194E-01
    5.00100E+02,   1.26532E+00,   2.82148E-01
    5.00200E+02,   1.27087E+00,   2.80588E-01
    5.00300E+02,   1.27999E+00,   2.78040E-01
    5.00400E+02,   1.31579E+00,   2.68262E-01
    5.00500E+02,   1.30041E+00,   2.72420E-01
    5.00600E+02,   1.28867E+00,   2.75636E-01
    5.00700E+02,   1.28879E+00,   2.75605E-01
    5.00800E+02,   1.29120E+00,   2.74940E-01
    5.00900E+02,   1.29439E+00,   2.74065E-01
    5.01000E+02,   1.29817E+00,   2.73032E-01
    5.01100E+02,   1.30292E+00,   2.71736E-01
    5.01200E+02,   1.30626E+00,   2.70830E-01
    5.01300E+02,   1.31043E+00,   2.69705E-01
    5.01400E+02,   1.31492E+00,   2.68496E-01
    5.01500E+02,   1.31955E+00,   2.67255E-01
    5.01600E+02,   1.32497E+00,   2.65810E-01
    5.01700E+02,   1.33057E+00,   2.64327E-01
    5.01800E+02,   1.33785E+00,   2.62409E-01
    5.01900E+02,   1.33992E+00,   2.61867E-01
    5.02000E+02,   1.34492E+00,   2.60560E-01
    5.02100E+02,   1.35101E+00,   2.58978E-01
    5.02200E+02,   1.35641E+00,   2.57585E-01
    5.02300E+02,   1.36262E+00,   2.55990E-01
    5.02400E+02,   1.36922E+00,   2.54304E-01
    5.02500E+02,   1.37619E+00,   2.52538E-01
    5.02600E+02,   1.38363E+00,   2.50667E-01
    5.02700E+02,   1.39149E+00,   2.48705E-01
    5.02800E+02,   1.39989E+00,   2.46625E-01
    5.02900E+02,   1.40860E+00,   2.44484E-01
    5.03000E+02,   1.41773E+00,   2.42264E-01
    5.03100E+02,   1.42700E+00,   2.40027E-01
    5.03200E+02,   1.43634E+00,   2.37798E-01
    5.03300E+02,   1.44511E+00,   2.35721E-01
    5.03400E+02,   1.45340E+00,   2.33775E-01
    5.03500E+02,   1.45970E+00,   2.32306E-01
    5.03600E+02,   1.46409E+00,   2.31288E-01
    5.03700E+02,   1.46732E+00,   2.30544E-01
    5.03800E+02,   1.46969E+00,   2.29996E-01
    5.03900E+02,   1.47160E+00,   2.29557E-01
    5.04000E+02,   1.47331E+00,   2.29165E-01
    5.04100E+02,   1.47517E+00,   2.28739E-01
    5.04200E+02,   1.47737E+00,   2.28238E-01
    5.04300E+02,   1.47923E+00,   2.27813E-01
    5.04400E+02,   1.48113E+00,   2.27381E-01
